_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
2,6245,178418,16,10,6,1,0,1,2,0,2,2,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,3,177.6169164905552,Midfielder
2,6245,186587,10,7,3,1,1,0,3,1,2,0,0,0,4,3,1,3,4,5,1,4,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,23,0,1,,Midfielder
2,6245,205672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Defender
2,6245,209813,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ForwardSubstitute
2,6245,210696,9,5,4,1,0,1,0,0,0,1,0,1,3,0,3,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,4,257.8310078088705,MidfielderSubstitute
2,6245,227787,14,10,4,0,0,0,1,0,1,3,0,3,4,2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,118.88874248964581,Midfielder
2,9196,225751,8,5,3,0,0,0,6,3,3,1,1,0,3,2,1,4,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,115.41007016206582,Goalkeeper
2,9196,225752,6,4,2,0,0,0,1,0,1,3,1,2,5,2,3,2,2,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,,Defender
2,9196,225753,14,11,3,1,0,1,2,1,1,0,0,0,4,1,3,0,1,0,0,0,1,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,320.85636527326096,Defender
2,9196,225756,14,6,8,0,0,0,2,0,2,4,2,2,4,2,2,2,4,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,211.9943841984046,Midfielder
2,9196,225757,13,9,4,0,0,0,0,0,0,0,0,0,6,5,1,2,3,0,0,0,1,1,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,23,0,2,194.8056503444799,Striker
2,9196,225758,7,3,4,0,0,0,4,1,3,1,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,186.21128341751756,Defender
2,9196,225759,11,8,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19,0,3,,Striker
2,9196,225760,8,6,2,0,0,0,0,0,0,0,0,0,4,0,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,355.2338329811104,Midfielder
2,9196,225761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MidfielderSubstitute
2,9196,225762,5,4,1,1,0,1,0,0,0,0,0,0,4,1,3,0,2,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,85.94366926962348,Defender
2,9196,225763,8,7,1,2,1,1,0,0,0,1,0,1,7,5,2,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21,0,2,156.608464002425,Midfielder
2,9196,225768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,ForwardSubstitute
2,9196,240169,14,10,4,0,0,0,2,2,0,2,2,0,6,2,4,0,3,0,0,0,1,1,0,0,1,1,0,2,0,0,0,3,1,1,1,1,0,0,0,1,1,0,0,0,27,0,5,248.28171122335672,Midfielder
2,9196,428073,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,ForwardSubstitute
