matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType,PlayerName,MatchLabel
1694390,2H,4418,25804,4,3,1,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,MidfielderSubstitute,MoussaSissoko,"France - Romania, 2 - 1"
1694416,2H,7047,71703,25,20,5,3,0,0,5,3,2,3,2,1,9,4,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,Defender,VictorNilsson Lindel\u00f6f,"Italy - Sweden, 1 - 0"
1694422,1H,10451,75209,54,48,6,0,0,0,6,1,5,3,1,2,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,Defender,Rich\u00e1rdGuzmics,"Iceland - Hungary, 1 - 1"
1694401,2H,14358,101825,22,18,4,0,0,0,2,0,2,0,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,22,Defender,IgorSmolnikov,"Russia - Wales, 0 - 3"
1694409,2H,1598,3360,8,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,ForwardSubstitute,Pedro EliezerRodr\u00edguez Ledesma,"Spain - Czech Republic, 1 - 0"
1694429,2H,8274,8752,5,5,0,0,0,0,0,0,0,1,0,1,6,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,ForwardSubstitute,Jonathan Walters,"France - Republic of Ireland, 2 - 1"
1694398,2H,14496,101616,6,5,1,0,0,0,2,1,1,6,3,3,5,1,3,1,1,0,0,0,5,0,4,0,0,0,0,0,0,0,1,0,12,Defender,J\u00e1n\u010eurica,"Russia - Slovakia, 1 - 2"
1694395,2H,11944,38598,2,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Forward,DenisAlibec,"Romania - Albania, 0 - 1"
1694438,2H,9905,70389,16,13,3,0,0,0,3,2,1,1,0,1,7,1,4,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,21,Defender,C\u00e9dric RicardoAlves Soares,"Portugal - Wales, 2 - 0"
1694434,E1,13869,7847,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Goalkeeper,\u0141ukaszFabia\u0144ski,"Poland - Portugal, 1 - 1 (P)"
1694424,1H,10451,33082,11,7,4,1,0,0,0,0,0,2,2,0,7,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,11,Midfielder,\u00c1kosElek,"Hungary - Portugal, 3 - 3"
1694436,P,3148,14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper,ManuelNeuer,"Germany - Italy, 1 - 1 (P)"
1694440,2H,4418,25575,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,ForwardSubstitute,Andr\u00e9-PierreGignac,"Portugal - France, 1 - 0 (E)"
1694400,1H,14496,104867,17,16,1,0,0,0,2,1,1,0,0,0,5,0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,18,Midfielder,ViktorPe\u010dovsk\u00fd,"Slovakia - England, 0 - 0"
1694395,2H,8731,50461,6,4,2,0,0,0,0,0,0,1,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Forward,ArmandoSadiku,"Romania - Albania, 0 - 1"
1694398,2H,14496,15142,6,5,1,0,0,0,0,0,0,0,0,0,6,3,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,9,Forward,R\u00f3bertMak,"Russia - Slovakia, 1 - 2"
1694432,1H,3757,20459,20,18,2,0,0,0,1,1,0,4,2,2,9,6,1,1,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,26,Defender,LeonardoBonucci,"Italy - Spain, 2 - 0"
1694400,2H,2413,7887,26,26,0,0,0,0,0,0,0,7,5,2,2,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,26,Defender,Gary Cahill,"Slovakia - England, 0 - 0"
1694398,1H,14358,257800,26,23,3,0,0,0,2,1,1,2,2,0,13,3,7,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,29,Midfielder,AleksandrGolovin,"Russia - Slovakia, 1 - 2"
1694426,E1,6697,282772,5,3,2,0,0,0,0,0,0,1,0,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ForwardSubstitute,Breel-DonaldEmbolo,"Switzerland - Poland, 1 - 1 (P)"
1694399,1H,2413,8140,22,18,4,3,1,1,1,0,1,3,1,2,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Midfielder,AdamLallana,"England - Wales, 2 - 1"
1694410,2H,9598,14812,11,11,0,2,2,2,0,0,0,3,2,1,13,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Midfielder,IvanPeri\u0161i\u0107,"Czech Republic - Croatia, 2 - 2"
1694438,2H,10682,8831,28,24,4,3,0,0,3,3,0,0,0,0,4,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,Defender,ChrisGunter,"Portugal - Wales, 2 - 0"
1694415,1H,5629,70123,18,18,0,0,0,0,1,1,0,2,2,0,9,5,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,19,Midfielder,Axel Witsel,"Belgium - Italy, 0 - 2"
1694430,2H,3148,14728,18,15,3,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,MidfielderSubstitute,BastianSchweinsteiger,"Germany - Slovakia, 3 - 0"
1694413,2H,4687,32923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper,VolkanBabacan,"Czech Republic - Turkey, 0 - 2"
1694393,2H,8731,22323,5,3,2,0,0,0,1,0,1,3,1,2,12,3,7,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,7,Midfielder,LedianMemushaj,"France - Albania, 2 - 0"
1694410,1H,11555,7871,11,7,4,0,0,0,2,2,0,2,0,2,11,3,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,Midfielder,Tom\u00e1\u0161 Rosick\u00fd,"Czech Republic - Croatia, 2 - 2"
1694413,2H,4687,32524,14,10,4,1,1,1,1,0,1,1,1,0,2,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,16,Defender,G\u00f6khanG\u00f6n\u00fcl,"Czech Republic - Turkey, 0 - 2"
1694440,E1,4418,7855,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Defender,LaurentKoscielny,"Portugal - France, 1 - 0 (E)"
1694402,2H,13869,25537,38,37,1,0,0,0,3,2,1,2,2,0,11,5,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,38,Midfielder,GrzegorzKrychowiak,"Poland - Northern Ireland, 1 - 0"
1694397,1H,2413,8717,6,4,2,1,0,0,0,0,0,5,2,3,8,4,2,8,1,6,5,1,0,0,0,1,0,1,0,0,0,0,0,0,8,Forward,HarryKane,"England - Russia, 1 - 1"
1694405,1H,13869,99438,14,13,1,0,0,0,0,0,0,2,1,1,10,3,4,0,2,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,20,Defender,Micha\u0142Pazdan,"Germany - Poland, 0 - 0"
1694421,2H,9905,28907,36,32,4,2,0,0,1,0,1,0,0,0,11,6,5,10,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,40,Defender,Rapha\u00ebl Adelino Jos\u00e9Guerreiro,"Portugal - Iceland, 1 - 1"
1694438,2H,9905,258162,6,4,2,0,0,0,1,0,1,1,0,1,9,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,Midfielder,Renato J\u00faniorLuz Sanches,"Portugal - Wales, 2 - 0"
1694410,1H,11555,82487,13,10,3,0,0,0,1,1,0,2,0,2,3,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,Defender,PavelKade\u0159\u00e1bek,"Czech Republic - Croatia, 2 - 2"
1694411,2H,1598,25553,6,6,0,0,0,0,0,0,0,1,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,DefenderSubstitute,C\u00e9sarAzpilicueta Tanco,"Spain - Turkey, 3 - 0"
1694429,2H,8274,8603,2,2,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Forward,DarylMurphy,"France - Republic of Ireland, 2 - 1"
1694440,1H,9905,3322,3,3,0,0,0,0,0,0,0,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Forward,Cristiano Ronaldodos Santos Aveiro,"Portugal - France, 1 - 0 (E)"
1694436,P,3757,20458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defender,AndreaBarzagli,"Germany - Italy, 1 - 1 (P)"
1694403,1H,3148,14806,5,5,0,0,0,0,1,1,0,0,0,0,10,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,Midfielder,MarioG\u00f6tze,"Germany - Ukraine, 2 - 0"
1694436,E1,3757,21290,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Midfielder,StefanoSturaro,"Germany - Italy, 1 - 1 (P)"
1694436,E2,3757,20461,6,6,0,0,0,0,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Defender,GiorgioChiellini,"Germany - Italy, 1 - 1 (P)"
1694420,1H,10451,101690,10,8,2,2,1,1,0,0,0,1,0,1,5,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,Midfielder,Bal\u00e1zsDzsudzs\u00e1k,"Austria - Hungary, 0 - 2"
1694432,1H,1598,3346,16,15,1,0,0,0,1,0,1,2,1,1,6,5,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,Midfielder,SergioBusquets i Burgos,"Italy - Spain, 2 - 0"
1694393,1H,4418,25714,26,21,5,1,0,0,2,1,1,1,1,0,7,4,1,5,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,30,Midfielder,Dimitri Payet,"France - Albania, 2 - 0"
1694403,1H,14622,105378,11,9,2,2,0,0,1,1,0,0,0,0,5,4,0,8,0,7,4,3,2,0,1,2,2,0,0,0,0,0,0,0,13,Midfielder,YevhenKonoplyanka,"Germany - Ukraine, 2 - 0"
1694428,1H,9905,8126,13,12,1,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,17,Defender,Jos\u00e9 Miguelda Rocha Fonte,"Croatia - Portugal, 0 - 1 (E)"
1694412,1H,1598,3306,42,41,1,0,0,0,1,1,0,5,5,0,6,1,2,0,1,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,47,Defender,SergioRamos Garc\u00eda,"Croatia - Spain, 2 - 1"
1694425,1H,7839,93,11,5,6,0,0,0,1,0,1,1,1,0,9,3,3,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,13,Midfielder,Johann Berg Gu\u00f0munds\u00adson,"Iceland - Austria, 2 - 1"
1694440,E2,9905,70389,1,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Defender,C\u00e9dric RicardoAlves Soares,"Portugal - France, 1 - 0 (E)"
1694428,2H,9598,14771,41,34,7,1,1,1,8,5,3,6,6,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,Defender,Vedran\u0106orluka,"Croatia - Portugal, 0 - 1 (E)"
1694428,2H,9598,69968,23,17,6,3,1,1,1,0,1,3,2,1,19,8,8,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,25,Midfielder,MarceloBrozovi\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694416,1H,7047,51132,12,11,1,0,0,0,0,0,0,1,1,0,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder,EmilForsberg,"Italy - Sweden, 1 - 0"
1694421,1H,7839,77521,14,9,5,0,0,0,0,0,0,2,1,1,10,2,6,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,Midfielder,Aron EinarGunnarsson,"Portugal - Iceland, 1 - 1"
1694430,1H,3148,18669,28,22,6,5,0,0,0,0,0,5,5,0,5,2,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,30,Defender,JonasHector,"Germany - Slovakia, 3 - 0"
1694439,2H,4418,25437,8,6,2,1,0,0,1,0,1,0,0,0,4,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,Midfielder,BlaiseMatuidi,"Germany - France, 0 - 2"
1694415,2H,5629,134708,3,0,3,1,0,0,0,0,0,1,1,0,9,3,4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,6,ForwardSubstitute,DivockOkoth Origi,"Belgium - Italy, 0 - 2"
1694438,2H,10682,8686,3,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Forward,HalRobson-Kanu,"Portugal - Wales, 2 - 0"
1694415,1H,3757,20468,20,15,5,3,2,2,2,0,2,1,0,1,5,2,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,23,Midfielder,EmanueleGiaccherini,"Belgium - Italy, 0 - 2"
1694420,2H,9109,208716,6,6,0,0,0,0,0,0,0,2,1,1,7,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,MidfielderSubstitute,AlessandroSch\u00f6pf,"Austria - Hungary, 0 - 2"
1694423,2H,9109,65075,12,12,0,0,0,0,2,2,0,2,2,0,6,1,3,1,1,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0,18,Defender,MartinHinteregger,"Portugal - Austria, 0 - 0"
1694412,2H,9598,69610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForwardSubstitute,Duje\u010cop,"Croatia - Spain, 2 - 1"
1694436,P,3757,20468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Midfielder,EmanueleGiaccherini,"Germany - Italy, 1 - 1 (P)"
1694401,1H,14358,101825,31,21,10,9,2,2,1,1,0,0,0,0,5,3,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,Defender,IgorSmolnikov,"Russia - Wales, 0 - 3"
1694416,2H,3757,20455,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,Goalkeeper,GianluigiBuffon,"Italy - Sweden, 1 - 0"
1694418,1H,3757,21290,4,3,1,1,0,0,1,1,0,2,0,2,10,5,3,7,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,8,Midfielder,StefanoSturaro,"Italy - Republic of Ireland, 0 - 1"
1694420,2H,9109,14853,25,12,13,2,1,1,5,2,3,0,0,0,6,2,3,7,0,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,28,Defender,ChristianFuchs,"Austria - Hungary, 0 - 2"
1694430,1H,3148,14731,5,4,1,0,0,0,1,1,0,4,2,2,13,4,6,0,2,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,5,Forward,MarioG\u00f3mez Garc\u00eda,"Germany - Slovakia, 3 - 0"
1694416,2H,3757,20461,36,33,3,0,0,0,5,3,2,3,3,0,8,5,2,4,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,40,Defender,GiorgioChiellini,"Italy - Sweden, 1 - 0"
1694426,2H,13869,33032,8,5,3,1,0,0,1,1,0,0,0,0,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Midfielder,KamilGrosicki,"Switzerland - Poland, 1 - 1 (P)"
1694406,2H,13869,99452,8,7,1,0,0,0,0,0,0,5,3,2,9,5,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,11,Forward,ArkadiuszMilik,"Ukraine - Poland, 0 - 1"
1694439,2H,3148,14855,36,33,3,0,0,0,1,0,1,7,4,3,4,2,2,2,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,36,Defender,BenediktH\u00f6wedes,"Germany - France, 0 - 2"
1694431,1H,5629,7860,13,12,1,0,0,0,1,1,0,0,0,0,9,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,Defender,ThomasVermaelen,"Hungary - Belgium, 0 - 4"
1694432,2H,1598,3306,22,20,2,0,0,0,0,0,0,7,6,1,12,5,2,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,24,Defender,SergioRamos Garc\u00eda,"Italy - Spain, 2 - 0"
1694399,2H,2413,7907,22,18,4,1,1,1,0,0,0,2,1,1,13,8,5,1,1,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,23,ForwardSubstitute,DanielSturridge,"England - Wales, 2 - 1"
1694432,2H,1598,3269,21,18,3,1,0,0,0,0,0,0,0,0,3,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,Defender,JordiAlba Ramos,"Italy - Spain, 2 - 0"
1694398,2H,14358,101596,46,39,7,1,1,1,3,1,2,4,2,2,3,0,2,5,0,1,0,1,3,0,1,1,0,1,0,0,0,0,0,0,49,MidfielderSubstitute,PavelMamaev,"Russia - Slovakia, 1 - 2"
1694432,1H,1598,8317,22,20,2,0,0,0,3,1,2,0,0,0,5,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,Midfielder,David Josu\u00e9Jim\u00e9nez Silva,"Italy - Spain, 2 - 0"
1694432,2H,3757,20395,13,8,5,1,0,0,2,1,1,1,1,0,11,6,3,2,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,0,18,Defender,MattiaDe Sciglio,"Italy - Spain, 2 - 0"
1694428,E2,9905,3305,4,3,1,0,0,0,1,0,1,4,2,2,2,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,7,Defender,Kl\u00e9perLaveran Lima Ferreira,"Croatia - Portugal, 0 - 1 (E)"
1694410,2H,11555,82684,1,0,1,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Forward,DavidLafata,"Czech Republic - Croatia, 2 - 2"
1694399,1H,2413,8277,24,17,7,3,0,0,2,1,1,2,2,0,7,3,2,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,Defender,KyleWalker,"England - Wales, 2 - 1"
1694418,1H,8274,8240,18,18,0,0,0,0,0,0,0,1,0,1,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,Defender,S\u00e9amusColeman,"Italy - Republic of Ireland, 0 - 1"
1694434,1H,13869,25537,35,31,4,0,0,0,2,0,2,2,2,0,8,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,Midfielder,GrzegorzKrychowiak,"Poland - Portugal, 1 - 1 (P)"
1694428,1H,9598,14812,20,17,3,1,0,0,0,0,0,1,0,1,11,6,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,22,Midfielder,IvanPeri\u0161i\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694433,1H,7839,93,8,6,2,0,0,0,0,0,0,1,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Midfielder,Johann Berg Gu\u00f0munds\u00adson,"England - Iceland, 1 - 2"
1694434,E2,9905,70134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper,Rui Pedrodos Santos Patr\u00edcio,"Poland - Portugal, 1 - 1 (P)"
1694404,1H,14622,105341,41,38,3,1,0,0,2,1,1,3,3,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,45,Midfielder,TarasStepanenko,"Ukraine - Northern Ireland, 0 - 2"
1694423,2H,9905,70093,29,26,3,1,1,1,3,2,1,2,1,1,11,6,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,Midfielder,Jo\u00e3o FilipeIria Santos Moutinho,"Portugal - Austria, 0 - 0"
1694427,2H,10962,9525,4,1,3,2,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,MidfielderSubstitute,NiallMcGinn,"Wales - Northern Ireland, 1 - 0"
1694397,1H,2413,8140,13,10,3,1,0,0,0,0,0,3,3,0,9,3,4,0,1,0,0,0,5,0,0,2,1,1,0,0,0,0,0,0,19,Midfielder,AdamLallana,"England - Russia, 1 - 1"
1694407,2H,3148,3319,34,32,2,3,2,2,0,0,0,0,0,0,7,4,1,2,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,36,Midfielder,Mesut\u00d6zil,"Northern Ireland - Germany, 0 - 1"
1694422,1H,10451,299557,36,32,4,0,0,0,1,1,0,1,1,0,7,4,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,40,Midfielder,\u00c1d\u00e1mNagy,"Iceland - Hungary, 1 - 1"
1694426,1H,13869,99452,10,9,1,0,0,0,0,0,0,3,2,1,7,4,1,2,1,2,2,0,0,0,0,4,1,3,0,0,0,0,0,0,11,Forward,ArkadiuszMilik,"Switzerland - Poland, 1 - 1 (P)"
1694417,1H,5629,7860,20,18,2,0,0,0,2,1,1,2,2,0,6,3,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,22,Defender,ThomasVermaelen,"Belgium - Republic of Ireland, 3 - 0"
1694440,E1,4418,25437,13,12,1,1,0,0,2,2,0,1,0,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,Midfielder,BlaiseMatuidi,"Portugal - France, 1 - 0 (E)"
1694408,2H,4687,32523,21,13,8,4,0,0,9,6,3,1,0,1,5,3,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23,Defender,CanerErkin,"Turkey - Croatia, 0 - 1"
1694413,2H,11555,82520,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MidfielderSubstitute,DanielKol\u00e1\u0159,"Czech Republic - Turkey, 0 - 2"
1694438,1H,10682,8498,18,18,0,1,1,1,0,0,0,2,2,0,10,2,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,21,Midfielder,AndyKing,"Portugal - Wales, 2 - 0"
1694399,2H,10682,8686,3,1,2,1,0,0,0,0,0,4,1,3,9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Forward,HalRobson-Kanu,"England - Wales, 2 - 1"
1694410,2H,11555,25596,20,17,3,1,0,0,0,0,0,1,1,0,10,4,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,Midfielder,JaroslavPla\u0161il,"Czech Republic - Croatia, 2 - 2"
1694393,2H,4418,31528,40,37,3,0,0,0,3,2,1,0,0,0,10,5,4,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,1,0,42,Midfielder,N'GoloKant\u00e9,"France - Albania, 2 - 0"
1694394,1H,4418,3276,16,15,1,0,0,0,2,2,0,6,3,3,2,0,2,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,19,Defender,AdilRami,"Switzerland - France, 0 - 0"
1694419,1H,7047,25408,26,25,1,0,0,0,4,3,1,0,0,0,5,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,Midfielder,KimK\u00e4llstr\u00f6m,"Sweden - Belgium, 0 - 1"
1694408,1H,9598,69396,12,11,1,0,0,0,0,0,0,3,2,1,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,Defender,DomagojVida,"Turkey - Croatia, 0 - 1"
1694434,2H,13869,14817,16,14,2,1,0,0,0,0,0,0,0,0,13,3,8,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,17,Forward,RobertLewandowski,"Poland - Portugal, 1 - 1 (P)"
1694437,2H,4418,25381,8,6,2,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,Goalkeeper,HugoLloris,"France - Iceland, 5 - 2"
1694412,2H,9598,3476,6,3,3,0,0,0,0,0,0,2,0,2,7,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Midfielder,IvanRakiti\u0107,"Croatia - Spain, 2 - 1"
1694409,1H,11555,82487,4,4,0,0,0,0,0,0,0,0,0,0,6,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,Defender,PavelKade\u0159\u00e1bek,"Spain - Czech Republic, 1 - 0"
1694434,E2,13869,99381,10,9,1,1,0,0,0,0,0,2,2,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,Defender,ArturJ\u0119drzejczyk,"Poland - Portugal, 1 - 1 (P)"
1694398,1H,14358,101705,11,10,1,0,0,0,0,0,0,4,3,1,11,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,Forward,AleksandrKokorin,"Russia - Slovakia, 1 - 2"
1694428,E2,9905,32597,3,2,1,1,0,0,0,0,0,0,0,0,6,2,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,ForwardSubstitute,RicardoAndrade Quaresma Bernardo,"Croatia - Portugal, 0 - 1 (E)"
1694422,2H,7839,58105,4,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Forward,J\u00f3n Da\u00f0iB\u00f6\u00f0varsson,"Iceland - Hungary, 1 - 1"
1694396,2H,10682,9615,16,12,4,0,0,0,5,1,4,4,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,Defender,JamesChester,"Wales - Slovakia, 2 - 1"
1694393,1H,8731,93339,8,5,3,1,0,0,2,1,1,10,4,6,10,4,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder,AndiLila,"France - Albania, 2 - 0"
1694403,1H,14622,241566,10,8,2,0,0,0,0,0,0,3,1,2,8,2,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder,ViktorKovalenko,"Germany - Ukraine, 2 - 0"
