matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType
1694424,2H,10451,101690,21,19,2,0,0,0,1,0,1,0,0,0,2,2,0,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,21,Midfielder
1694421,2H,7839,77521,15,9,6,1,0,1,2,0,2,1,1,0,5,2,2,7,1,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,21,Midfielder
1694425,2H,9109,64972,17,14,3,1,0,1,0,0,0,4,1,3,13,3,6,4,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,21,Defender
1694436,E1,3148,14855,13,10,3,0,0,0,1,0,1,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,Defender
1694427,1H,10962,9403,8,6,2,0,0,0,1,0,1,4,1,3,3,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,Defender
1694397,2H,14358,15022,15,14,1,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,Defender
1694410,1H,9598,14812,6,4,2,0,0,0,0,0,0,4,3,1,7,2,3,0,0,0,0,0,2,0,0,2,2,0,1,0,0,0,0,0,9,Midfielder
1694434,E1,13869,99381,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Defender
1694438,2H,9905,211885,7,4,3,0,0,0,2,2,0,2,1,1,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,MidfielderSubstitute
1694413,1H,4687,32566,17,15,2,0,0,0,0,0,0,2,2,0,5,3,1,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,20,Midfielder
1694393,1H,4418,7855,31,31,0,0,0,0,0,0,0,4,4,0,5,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,34,Defender
1694438,1H,10682,77548,27,23,4,0,0,0,2,0,2,1,0,1,6,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,Midfielder
1694422,1H,7839,38084,8,7,1,0,0,0,1,0,1,3,0,3,8,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,Midfielder
1694420,2H,9109,49859,14,12,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,Defender
1694406,1H,13869,99452,14,12,2,2,2,0,0,0,0,2,0,2,6,1,3,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,16,Forward
1694440,E2,4418,25397,6,6,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Defender
1694397,1H,14358,101585,17,9,8,0,0,0,0,0,0,1,1,0,11,3,4,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,Defender
1694406,1H,14622,105716,28,26,2,3,3,0,0,0,0,1,1,0,2,1,1,10,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,30,Defender
1694411,2H,4687,32572,19,16,3,0,0,0,0,0,0,4,2,2,10,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,Forward
1694429,1H,4418,7936,20,15,5,3,1,2,1,0,1,3,1,2,19,11,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,23,Midfielder
1694415,1H,3757,20461,21,17,4,0,0,0,3,2,1,2,1,1,5,3,0,3,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25,Defender
1694434,1H,9905,70134,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Goalkeeper
1694404,2H,14622,105341,35,32,3,0,0,0,6,5,1,2,1,1,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,36,Midfielder
1694409,1H,11555,25596,14,12,2,0,0,0,2,1,1,0,0,0,9,2,5,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,17,Midfielder
1694426,1H,6697,20766,11,7,4,0,0,0,0,0,0,3,2,1,9,1,6,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,13,Forward
1694399,1H,10682,8425,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Goalkeeper
1694416,2H,7047,51398,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,MidfielderSubstitute
1694403,2H,14622,105331,15,10,5,0,0,0,0,0,0,1,1,0,3,1,2,5,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,18,Defender
1694414,1H,7047,21275,18,16,2,0,0,0,3,3,0,6,5,1,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19,Defender
1694436,1H,3757,20459,40,33,7,0,0,0,3,1,2,0,0,0,2,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,47,Defender
1694401,1H,10682,77544,13,10,3,1,0,1,0,0,0,0,0,0,6,1,2,5,1,0,0,0,4,0,0,2,2,0,1,0,0,0,0,0,16,Defender
1694434,2H,13869,21097,35,32,3,0,0,0,3,1,2,5,2,3,4,2,2,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,38,Defender
1694435,2H,10682,136441,8,5,3,0,0,0,1,1,0,3,2,1,3,2,1,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,16,Defender
1694406,2H,13869,33032,5,4,1,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,MidfielderSubstitute
1694394,1H,6697,21169,13,12,1,1,0,1,1,1,0,2,0,2,12,3,6,0,3,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,15,Midfielder
1694415,2H,5629,8249,24,21,3,0,0,0,0,0,0,4,3,1,11,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Midfielder
1694440,E1,9905,70093,11,8,3,0,0,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,MidfielderSubstitute
1694400,1H,14496,101555,13,10,3,0,0,0,2,0,2,3,2,1,7,3,3,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,16,Defender
1694408,1H,9598,8287,26,24,2,0,0,0,1,0,1,1,1,0,8,4,2,1,1,0,0,0,6,0,1,1,1,0,1,0,0,0,0,0,27,Midfielder
1694409,2H,11555,15094,9,7,2,0,0,0,2,1,1,1,0,1,8,4,3,0,0,0,0,0,3,0,4,1,1,0,0,0,0,0,0,0,14,Defender
1694432,2H,3757,20459,8,6,2,0,0,0,2,1,1,0,0,0,3,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,12,Defender
1694393,2H,8731,134954,4,4,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,DefenderSubstitute
1694403,1H,3148,14712,9,9,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,11,Goalkeeper
1694428,2H,9905,28907,15,14,1,0,0,0,1,1,0,1,1,0,6,3,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,Defender
1694428,E2,9598,8287,15,13,2,1,0,1,1,1,0,0,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,Midfielder
1694420,2H,9109,65596,13,9,4,2,1,1,2,1,1,1,1,0,5,3,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,13,MidfielderSubstitute
1694399,2H,2413,8292,32,25,7,3,1,2,4,3,1,1,0,1,8,4,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,Defender
1694431,1H,5629,122,17,13,4,1,0,1,1,0,1,0,0,0,9,2,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,18,Forward
1694412,2H,9598,284315,9,9,0,0,0,0,0,0,0,1,0,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Midfielder
1694400,1H,2413,7922,31,30,1,0,0,0,0,0,0,5,3,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,Defender
1694413,1H,4687,223071,13,11,2,0,0,0,0,0,0,2,1,1,7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder
1694422,2H,7839,62221,7,5,2,0,0,0,4,3,1,3,1,2,4,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,Defender
1694418,2H,3757,22202,8,4,4,0,0,0,2,0,2,4,0,4,10,1,4,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,11,Forward
1694427,2H,10962,11135,5,3,2,0,0,0,1,1,0,2,2,0,2,1,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,8,Defender
1694426,E1,13869,14817,8,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Forward
1694439,2H,3148,14712,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,20,Goalkeeper
1694399,1H,10682,8831,9,5,4,2,1,1,3,1,2,0,0,0,5,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,14,Defender
1694422,1H,10451,15196,17,17,0,1,1,0,0,0,0,1,0,1,7,4,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20,Midfielder
1694398,2H,14496,78488,10,7,3,0,0,0,0,0,0,2,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Goalkeeper
1694399,2H,10682,7870,14,10,4,0,0,0,0,0,0,0,0,0,22,7,10,2,0,2,0,2,3,0,0,1,1,0,0,0,0,0,0,0,16,Midfielder
1694438,2H,9905,101558,19,15,4,0,0,0,2,0,2,3,2,1,4,1,1,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,20,Defender
1694416,2H,3757,25439,14,12,2,0,0,0,1,1,0,0,0,0,7,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,MidfielderSubstitute
1694421,1H,9905,20496,36,35,1,0,0,0,3,3,0,8,3,5,4,2,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,36,Midfielder
1694428,1H,9598,105361,26,20,6,2,0,2,1,1,0,0,0,0,9,4,4,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,Defender
1694431,2H,10451,3725,10,9,1,0,0,0,0,0,0,2,0,2,5,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,Midfielder
1694434,1H,13869,99452,8,7,1,0,0,0,0,0,0,1,1,0,6,3,2,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,11,Forward
1694390,2H,4418,7858,18,16,2,0,0,0,0,0,0,1,1,0,12,4,4,9,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,23,Defender
1694420,1H,10451,75209,22,13,9,0,0,0,6,1,5,4,2,2,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,23,Defender
1694409,2H,1598,3290,4,4,0,0,0,0,0,0,0,4,4,0,8,2,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,ForwardSubstitute
1694432,1H,1598,3341,28,24,4,0,0,0,1,1,0,1,0,1,4,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,30,Defender
1694439,1H,4418,7936,15,14,1,1,0,1,0,0,0,0,0,0,10,6,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,17,Midfielder
1694425,1H,7839,77521,18,13,5,0,0,0,2,0,2,1,1,0,3,1,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,Midfielder
1694428,E1,9905,70403,4,2,2,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,Midfielder
1694426,1H,6697,7850,31,29,2,0,0,0,1,0,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Defender
1694400,1H,14496,15142,20,17,3,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,Forward
1694437,2H,7839,66,3,2,1,0,0,0,0,0,0,3,0,3,11,2,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,Forward
1694409,1H,1598,3269,35,31,4,2,0,2,1,0,1,2,0,2,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,37,Defender
1694430,1H,14496,21171,17,14,3,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Midfielder
1694412,2H,9598,69409,9,7,2,0,0,0,0,0,0,1,1,0,5,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,Defender
1694436,2H,3757,21290,11,10,1,0,0,0,0,0,0,1,1,0,8,2,4,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,13,Midfielder
1694437,2H,7839,38084,14,12,2,1,1,0,0,0,0,1,0,1,8,1,4,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,15,Midfielder
1694390,2H,4418,7915,16,13,3,2,1,1,0,0,0,1,0,1,4,1,2,8,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,Defender
1694390,2H,11944,84536,5,2,3,0,0,0,0,0,0,6,4,2,3,0,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,10,Defender
1694407,1H,3148,224593,28,26,2,3,2,1,1,1,0,5,4,1,5,3,0,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,31,Defender
1694434,1H,9905,7926,13,11,2,0,0,0,0,0,0,5,1,4,18,3,9,1,2,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,16,Midfielder
1694438,2H,10682,77548,18,15,3,1,1,0,1,1,0,0,0,0,6,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder
1694428,1H,9905,37762,16,14,2,0,0,0,2,1,1,3,2,1,9,3,3,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,20,Midfielder
1694421,2H,9905,70965,24,20,4,1,0,1,1,0,1,2,0,2,11,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,Midfielder
1694437,1H,4418,25437,36,34,2,0,0,0,1,1,0,2,0,2,9,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36,Midfielder
1694400,1H,14496,7960,38,36,2,0,0,0,5,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,Defender
1694434,E2,13869,7847,9,9,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Goalkeeper
1694424,2H,9905,70965,43,41,2,2,2,0,1,1,0,1,0,1,16,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44,Midfielder
1694425,1H,9109,65027,34,28,6,1,0,1,2,1,1,4,1,3,7,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,36,Midfielder
1694437,1H,4418,25714,29,26,3,1,0,1,1,1,0,1,0,1,9,6,3,2,0,1,0,1,0,0,0,2,2,0,1,0,0,0,0,0,30,Midfielder
1694416,2H,7047,151,5,4,1,0,0,0,0,0,0,2,2,0,6,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,Forward
1694408,1H,9598,69968,15,10,5,4,1,3,0,0,0,2,1,1,11,2,4,1,2,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,15,Midfielder
1694427,2H,10682,9127,0,0,0,0,0,0,0,0,0,2,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Forward
1694423,2H,9905,70410,1,1,0,0,0,0,0,0,0,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute
1694414,2H,8274,8624,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Midfielder
1694430,2H,3148,14723,45,41,4,0,0,0,7,7,0,0,0,0,9,4,4,2,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,45,Midfielder
1694401,2H,10682,7870,41,34,7,1,0,1,4,1,3,0,0,0,14,5,4,5,0,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,42,Midfielder
1694425,1H,9109,49859,47,45,2,0,0,0,1,1,0,3,1,2,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,Defender
1694407,1H,3148,14723,58,54,4,0,0,0,4,3,1,1,0,1,2,2,0,3,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,59,Midfielder
1694423,1H,9109,14703,12,9,3,1,1,0,0,0,0,4,1,3,15,3,8,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,Forward
1694427,2H,10682,8278,16,9,7,4,0,4,2,0,2,3,1,2,14,4,5,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,Forward
1694428,2H,9905,70403,14,11,3,0,0,0,1,1,0,5,1,4,18,6,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,Midfielder
1694440,1H,9905,3305,16,15,1,0,0,0,2,1,1,2,0,2,5,1,1,1,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,22,Defender
1694427,2H,10682,61963,5,3,2,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Midfielder
1694404,2H,10962,136704,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DefenderSubstitute
1694434,P,9905,32597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ForwardSubstitute
1694391,2H,8731,21001,29,25,4,3,1,2,2,0,2,0,0,0,14,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Defender
1694404,2H,10962,7914,8,6,2,0,0,0,1,1,0,5,3,2,9,4,2,8,2,0,0,0,7,0,3,0,0,0,0,0,0,0,1,0,14,Defender
1694426,2H,13869,7847,12,8,4,0,0,0,2,1,1,1,1,0,0,0,0,5,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper
1694437,2H,7839,93,18,15,3,1,0,1,1,0,1,1,0,1,12,2,6,3,1,3,3,0,3,0,0,1,0,1,0,0,0,0,0,0,20,Midfielder
1694401,2H,14358,101596,24,23,1,1,1,0,0,0,0,1,0,1,4,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,26,Midfielder
1694432,2H,3757,20628,14,12,2,0,0,0,1,1,0,7,2,5,18,6,5,0,2,0,0,0,2,0,1,1,1,0,1,0,0,0,1,0,18,Forward
1694405,2H,3148,14712,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper
1694399,1H,2413,8717,8,7,1,0,0,0,0,0,0,3,3,0,4,2,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,10,Forward
1694426,2H,13869,25537,20,19,1,0,0,0,2,2,0,1,1,0,6,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,Midfielder
1694431,1H,10451,8372,28,27,1,1,1,0,2,2,0,4,2,2,7,4,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,29,Midfielder
1694396,1H,10682,8278,12,8,4,0,0,0,1,1,0,9,6,3,17,1,13,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,15,Forward
1694439,2H,4418,25397,7,4,3,0,0,0,0,0,0,3,2,1,2,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,Defender
1694440,E1,9905,32597,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ForwardSubstitute
1694408,2H,4687,32923,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,7,Goalkeeper
1694420,1H,9109,64972,16,6,10,1,0,1,2,0,2,4,4,0,12,3,4,3,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,19,Defender
1694429,2H,4418,7915,22,18,4,1,0,1,1,1,0,3,3,0,8,2,3,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,26,Defender
1694430,1H,3148,14723,47,43,4,2,1,1,4,4,0,0,0,0,7,3,4,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,48,Midfielder
1694390,2H,4418,7936,27,22,5,1,1,0,3,2,1,0,0,0,9,3,3,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,30,Midfielder
1694405,2H,3148,14855,14,13,1,1,0,1,0,0,0,4,3,1,6,2,2,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,18,Defender
1694424,1H,9905,211885,16,13,3,1,1,0,1,1,0,0,0,0,7,4,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,19,Midfielder
1694415,2H,3757,20626,8,8,0,0,0,0,1,1,0,1,0,1,5,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,Forward
1694390,1H,4418,3682,11,8,3,0,0,0,0,0,0,2,1,1,6,2,3,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,Forward
1694407,2H,10962,9620,5,5,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,Midfielder
1694423,2H,9109,14688,14,12,2,0,0,0,7,5,2,2,0,2,4,3,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,20,Defender
1694428,2H,9905,70389,19,12,7,3,2,1,0,0,0,2,0,2,7,2,4,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,22,Defender
1694411,2H,1598,8317,11,10,1,0,0,0,0,0,0,0,0,0,4,3,1,1,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,11,Midfielder
1694402,2H,10962,61988,22,18,4,0,0,0,4,3,1,1,0,1,12,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,Midfielder
1694411,1H,1598,3269,40,35,5,3,1,2,0,0,0,0,0,0,3,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,Defender
1694415,1H,5629,38021,19,14,5,1,0,1,0,0,0,0,0,0,8,2,1,4,0,3,1,2,2,0,0,2,0,2,0,0,0,0,0,0,22,Midfielder
1694436,1H,3148,14728,10,7,3,0,0,0,2,0,2,1,1,0,5,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,MidfielderSubstitute
1694423,1H,9905,211885,33,30,3,3,1,2,1,1,0,2,1,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Midfielder
1694397,1H,2413,210044,29,27,2,1,0,1,2,2,0,3,2,1,4,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,30,Midfielder
1694407,2H,3148,14855,9,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,DefenderSubstitute
1694426,E2,6697,20766,7,4,3,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,Forward
1694401,1H,10682,8425,10,7,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,Goalkeeper
1694440,E2,4418,3682,5,5,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Forward
1694415,2H,5629,38075,21,17,4,1,0,1,1,0,1,0,0,0,3,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,24,Defender
1694399,1H,2413,11066,14,11,3,2,0,2,0,0,0,1,0,1,16,4,8,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,15,Forward
1694402,2H,13869,99381,23,22,1,0,0,0,1,1,0,0,0,0,3,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,Defender
1694409,2H,11555,7871,10,9,1,0,0,0,0,0,0,0,0,0,9,2,4,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,12,Midfielder
1694417,2H,5629,37824,18,16,2,2,1,1,0,0,0,2,2,0,9,3,3,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,22,Defender
1694397,1H,14358,101576,7,3,4,0,0,0,2,1,1,1,1,0,0,0,0,9,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,10,Goalkeeper
1694395,2H,8731,50318,1,1,0,1,1,0,0,0,0,2,1,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Defender
1694410,2H,11555,83082,5,1,4,0,0,0,0,0,0,5,4,1,5,2,2,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,5,ForwardSubstitute
1694438,2H,9905,32597,2,0,2,1,0,1,0,0,0,0,0,0,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ForwardSubstitute
1694423,1H,9109,14853,15,11,4,2,0,2,0,0,0,2,1,1,6,2,3,6,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,18,Defender
1694429,1H,4418,7915,21,14,7,2,0,2,2,0,2,3,0,3,9,4,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,Defender
1694432,2H,1598,4498,13,11,2,3,1,2,1,1,0,0,0,0,9,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ForwardSubstitute
1694433,1H,2413,8277,27,24,3,2,1,1,1,1,0,1,1,0,3,2,0,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,30,Defender
1694440,1H,9905,70389,14,13,1,1,1,0,5,4,1,1,0,1,10,3,5,3,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,17,Defender
1694414,1H,8274,8522,13,11,2,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,15,Defender
1694425,2H,9109,16126,14,13,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,Goalkeeper
